273.159	13.926	9.873	6.072	0.816	0.738	0.000	0	1	TONU_NDI 
268.665	15.025	-11.701	-0.100	4.600	2.400	0.000	0	1	TOTO_NDI 
267.704	14.883	-4.725	4.936	0.592	0.588	0.000	0	1	TPCH_NDI 
273.311	12.025	-3.249	8.959	1.000	0.700	0.000	0	1	TRAN_NDI 
269.130	15.348	-5.832	-2.040	1.047	0.818	0.000	0	1	USP0_NDI 
271.516	13.380	2.675	5.838	0.962	0.806	0.000	0	1	USUL_NDI 
268.815	14.789	-12.972	-1.140	4.700	2.500	0.000	0	1	UVGS_NDI 
271.012	13.515	2.642	7.614	0.962	0.922	0.000	0	1	VIEJ_NDI 
295.202	17.716	10.588	13.108	0.407	0.469	0.000	0	1	VIKH_NDI 
267.087	17.996	-17.054	-2.238	0.500	0.400	0.000	0	1	VILL_NDI 
271.695	13.396	4.941	8.620	0.656	0.597	0.000	0	1	VMIG_NDI 
270.499	14.981	4.940	4.896	0.663	0.593	0.000	0	1	ZAC0_NDI 
270.644	15.113	-3.009	3.596	0.700	0.700	0.000	0	1	ZACA_NDI 
270.173	14.139	-3.603	6.707	4.600	2.500	0.000	0	1	ZAPO_NDI 
258.526	31.193	-0.030	1.067	0.420	0.422	0.000	0	1	TXBL_GPS 
258.521	36.675	0.931	0.639	0.395	0.434	0.000	0	1	OKGM_GPS 
258.594	36.270	1.453	-0.555	1.779	1.106	0.000	0	1	TXGU_GPS 
258.602	35.640	-0.558	2.175	0.599	0.472	0.000	0	1	TXBR_GPS 
258.637	35.102	-0.034	1.497	0.908	0.715	0.000	0	1	TXCD_GPS 
258.728	21.003	0.284	2.705	0.757	0.642	0.000	0	1	UGTO_GPS 
258.803	30.726	0.510	0.444	1.009	0.894	0.000	0	1	TXOZ_GPS 
258.261	34.534	1.101	1.114	0.828	0.625	0.000	0	1	TXTU_GPS 
258.192	32.141	-1.727	0.803	0.918	0.845	0.000	0	1	TXSO_GPS 
258.157	33.535	0.230	1.347	0.208	0.199	0.000	0	1	TXLU_GPS 
258.122	35.154	-0.186	1.689	0.194	0.181	0.000	0	1	TXAM_GPS 
258.984	22.144	0.249	3.673	0.816	0.787	0.000	0	1	USLP_GPS 
258.989	31.842	3.138	-0.872	1.011	0.986	0.000	0	1	TXSC_GPS 
259.023	33.017	-0.123	1.244	0.219	0.228	0.000	0	1	JTNT_GPS 
258.036	35.894	0.276	1.574	0.637	0.714	0.000	0	1	TXDU_GPS 
259.071	35.534	-0.281	0.459	0.869	0.729	0.000	0	1	TXPM_GPS 
259.087	34.951	-0.274	3.024	0.521	0.540	0.000	0	1	TXCL_GPS 
259.100	29.364	-0.299	0.961	0.382	0.278	0.000	0	1	TXDR_GPS 
257.938	36.338	0.291	1.211	1.060	0.695	0.000	0	1	TXSF_GPS 
257.820	37.775	0.078	1.989	0.200	0.197	0.000	0	1	GDAC_GPS 
257.768	31.132	1.316	0.729	1.077	0.840	0.000	0	1	TXMC_GPS 
257.686	31.873	-0.239	0.616	0.278	0.265	0.000	0	1	TXO0_GPS 
257.671	35.688	0.448	1.658	0.506	0.484	0.000	0	1	TXCG_GPS 
257.642	31.423	-0.090	1.182	1.016	0.734	0.000	0	1	TXCE_GPS 
259.471	34.724	-0.417	1.591	0.649	0.497	0.000	0	1	TXME_GPS 
257.593	34.846	-1.215	0.733	0.855	0.651	0.000	0	1	TXHR_GPS 
257.591	30.153	-0.084	1.590	0.353	0.265	0.000	0	1	TXSN_GPS 
257.576	35.244	-0.105	1.226	0.582	1.363	0.000	0	1	TXVG_GPS 
259.523	28.708	0.186	1.861	0.869	0.861	0.000	0	1	TXEP_GPS 
259.527	31.414	-0.370	1.842	0.252	0.326	0.000	0	1	TXSA_GPS 
259.587	20.591	2.192	2.482	0.708	0.649	0.000	0	1	UQRO_GPS 
257.488	34.825	-0.296	1.507	0.250	0.271	0.000	0	1	SUM0_GPS 
257.461	36.078	-0.455	1.289	0.755	0.874	0.000	0	1	TXDL_GPS 
259.622	35.920	0.864	1.193	1.130	0.972	0.000	0	1	TXCI_GPS 
257.456	32.308	0.724	1.055	0.995	0.715	0.000	0	1	TXAD_GPS 
259.687	25.716	-0.546	2.129	0.333	0.331	0.000	0	1	MTY2_GPS 
259.710	34.012	-0.363	1.186	0.615	0.417	0.000	0	1	TXPD_GPS 
259.722	34.460	0.447	1.662	0.301	0.273	0.000	0	1	TXCH_GPS 
257.313	38.071	-0.218	1.626	0.296	0.263	0.000	0	1	P040_GPS 
259.781	35.226	0.405	2.395	0.620	0.498	0.000	0	1	TXSH_GPS 
259.798	34.850	-0.028	-1.233	0.606	0.534	0.000	0	1	TXWL_GPS 
257.133	30.894	0.165	0.894	1.019	0.679	0.000	0	1	TXFS_GPS 
257.106	31.558	0.743	0.470	0.888	0.678	0.000	0	1	TXMH_GPS 
260.032	31.761	0.577	0.541	0.940	0.738	0.000	0	1	TXBI_GPS 
260.143	16.822	14.857	18.241	1.283	1.132	0.000	0	0	ACAP_GPS 
260.150	28.535	-0.088	1.727	0.897	0.757	0.000	0	1	TXCS_GPS 
260.150	28.942	1.252	0.675	0.896	0.781	0.000	0	1	TXLP_GPS 
260.173	29.201	0.011	1.174	0.530	0.665	0.000	0	1	TXUV_GPS 
256.891	31.843	0.336	1.316	0.978	0.723	0.000	0	1	TXKM_GPS 
260.199	30.479	-0.321	1.753	0.308	0.301	0.000	0	1	JCT1_GPS 
260.223	30.500	-0.730	1.464	1.589	0.736	0.000	0	1	TXJN_GPS 
256.846	36.448	-0.374	1.766	0.268	0.232	0.000	0	1	P039_GPS 
260.239	29.739	0.898	1.342	1.132	0.747	0.000	0	1	TXLE_GPS 
260.243	32.503	0.140	1.769	0.320	0.275	0.000	0	1	TXAB_GPS 
260.258	30.493	0.356	0.713	1.112	0.853	0.000	0	1	LCJU_GPS 
256.593	34.147	-0.644	1.588	0.272	0.235	0.000	0	1	P038_GPS 
248.537	36.909	-1.368	1.353	0.739	0.534	0.000	0	1	AZPG_GPS 
248.497	36.866	-1.934	2.006	3.300	3.750	0.066	0	1	L404_GPS 
268.595	31.561	0.254	0.799	0.778	0.640	0.000	0	1	MSNA_GPS 
248.485	32.984	-1.717	2.737	0.750	0.750	0.019	0	0	AZCL_GPS 
268.599	39.695	0.965	0.347	0.766	0.714	0.000	0	1	MOHL_GPS 
268.623	39.938	0.547	1.167	0.531	0.467	0.000	0	1	SIKA_GPS 
268.657	37.970	0.656	0.676	0.699	0.579	0.000	0	1	MOST_GPS 
248.365	35.215	-1.005	2.413	0.870	1.030	-0.030	0	1	FLAG_GPS 
248.351	35.202	-1.560	2.348	0.804	0.811	0.000	0	1	FLAG_GPS 
248.349	39.597	-0.361	1.379	0.986	0.974	0.000	0	1	P109_GPS 
248.343	35.177	-1.403	1.275	0.657	0.507	0.000	0	1	AZFL_GPS 
268.784	37.455	1.074	0.394	1.324	1.168	0.000	0	1	MOB8_GPS 
268.792	39.348	0.718	0.582	0.721	0.556	0.000	0	1	MOBG_GPS 
268.817	32.400	0.064	0.569	0.519	0.474	0.000	0	1	TALL_GPS 
268.820	30.407	-0.102	1.658	0.434	0.363	0.000	0	1	1LSU_GPS 
248.254	39.744	-0.373	2.608	1.010	0.670	0.000	0	1	FOOT_GPS 
268.839	38.815	0.686	0.980	0.740	0.610	0.000	0	1	MOWR_GPS 
248.206	34.863	-1.745	1.509	0.650	0.553	0.000	0	1	SEDO_GPS 
248.192	26.621	-34.735	29.785	1.100	0.800	0.000	0	0	CONC_GPS 
268.893	30.396	0.203	-0.074	0.872	0.995	0.000	0	1	SJB1_GPS 
248.171	34.537	-1.171	2.267	3.150	3.450	0.076	0	1	W002_GPS 
248.147	39.807	-1.570	1.994	0.670	0.580	0.000	0	1	MONA_GPS 
268.939	36.960	0.530	0.746	0.811	0.718	0.000	0	1	MOVB_GPS 
248.108	33.774	-1.867	1.867	0.751	0.687	0.000	0	0	AZAH_GPS 
248.103	39.914	-3.237	1.833	0.547	0.536	0.000	0	1	GOUT_GPS 
248.077	33.492	-2.732	2.877	0.450	0.450	0.028	0	0	AZSC_GPS 
269.003	38.460	0.706	1.275	0.623	0.325	0.000	0	1	SICE_GPS 
269.017	30.100	0.106	0.576	0.813	0.804	0.000	0	1	AWES_GPS 
248.055	39.589	-1.755	1.598	0.387	0.370	0.000	0	1	P108_GPS 
248.050	39.952	-2.980	2.629	0.720	0.530	0.000	0	1	ELBE_GPS 
248.048	33.447	-2.134	2.431	0.383	0.394	0.000	0	0	SA31_GPS 
