270.59 16.325 -6.3 1.5 0.5 0.5 0 0 1 POPT_NDI
274.633 12.573 9.2 6.7 0.4 0.5 0 0 1 PRT1_NDI
271.395 13.347 3.4 7.6 2.4 1.5 0 0 1 PRUS_NDI
276.618 14.042 10.8 6.1 2.0 1.1 0 0 1 PUEC_NDI
268.852 15.025 -3.2 -1.2 4.6 2.4 0 0 1 QICH_NDI
268.486 14.871 -2.5 -0.5 1.6 1.3 0 0 1 QUE0_NDI
268.486 14.871 -2.0 1.5 0.3 0.3 0 0 1 QUE1_NDI
273.148 12.592 5.3 12.0 0.7 0.7 0 0 1 QUEN_NDI
272.845 13.332 10.2 6.2 0.4 0.4 0 0 1 RECA_NDI
274.779 12.921 10.9 6.6 4.2 2.1 0 0 1 RIOB_NDI
273.473 16.318 8.7 7.3 0.8 0.8 0 0 1 ROA0_NDI
271.422 13.824 10.7 6.6 2.7 1.3 0 0 1 ROG1_NDI
271.224 14.767 8.8 6.5 1.2 0.7 0 0 1 ROSA_NDI
273.264 12.525 1.7 13.4 0.7 0.7 0 0 1 ROTB_NDI
269.553 15.990 -6.2 1.6 0.7 0.5 0 0 1 RUB0_NDI
268.814 18.967 -7.7 -0.3 0.3 0.3 0 0 1 SABY_NDI
272.185 13.325 8.5 7.2 0.4 0.4 0 0 1 SAIN_NDI
269.719 15.075 -2.2 1.8 0.7 0.5 0 0 1 SAL0_NDI
273.144 12.618 7.6 12.3 0.8 0.6 0 0 1 SALN_NDI
278.284 12.580 12.4 7.0 0.5 0.5 0 0 1 SAN0_NDI
269.751 14.816 4.0 2.6 0.8 0.5 0 0 1 SAN2_NDI
278.271 12.524 12.8 7.6 0.6 0.5 0 0 1 SANA_NDI
269.808 16.520 -8.0 -0.0 0.6 0.5 0 0 1 SAYA*_NDI
271.646 13.634 9.2 7.0 2.5 1.4 0 0 1 SBAR_NDI
271.917 13.638 10.0 6.4 2.8 1.6 0 0 1 SCAR_NDI
272.979 12.697 5.4 9.8 0.8 0.8 0 0 1 SCW2_NDI
267.611 15.281 -2.8 3.6 0.9 0.5 0 0 1 SELC_NDI
273.755 14.966 11.7 6.8 2.5 1.3 0 0 1 SFDP_NDI
272.937 13.100 9.0 6.8 0.4 0.4 0 0 1 SGTO_NDI
270.68 13.495 -1.6 13.4 3.4 2.0 0 0 1 SIGN_NDI
271.789 14.815 9.2 8.7 0.4 0.4 0 0 1 SJAN_NDI
273.411 14.140 9.3 5.4 4.1 2.2 0 0 1 SJUL_NDI
272.564 13.424 10.2 4.4 0.4 0.3 0 0 1 SLOR_NDI
271.046 14.403 10.4 6.2 1.9 1.2 0 0 1 SMCO_NDI
268.192 14.953 -1.3 3.0 0.9 0.9 0 0 1 SMHO_NDI
270.399 13.868 5.7 6.5 0.5 0.5 0 0 1 SNJE_NDI
272.05 14.066 9.6 7.2 0.4 0.4 0 0 1 SNTA_NDI
268.506 15.571 -5.0 2.7 0.8 0.5 0 0 1 SOL0_NDI
267.481 16.675 -5.5 1.9 0.9 0.5 0 0 1 SOLE_NDI
270.948 13.446 0.8 9.5 0.5 0.5 0 0 1 SSAS_NDI
270.883 13.697 8.2 6.9 0.4 0.4 0 0 1 SSIA_NDI
270.61 13.502 -1.9 9.4 0.5 0.6 0 0 1 SUNZ_NDI
271.207 13.639 5.1 8.0 0.8 0.9 0 0 1 SVCI_NDI
271.213 13.630 6.1 9.8 2.6 1.7 0 0 1 SVIC_NDI
270.646 13.970 8.8 6.9 3.1 2.2 0 0 1 TACA_NDI
269.535 14.035 0.8 8.2 0.6 0.8 0 0 1 TAXI_NDI
273.162 12.603 4.1 12.3 0.6 0.6 0 0 1 TECF_NDI
269.008 14.761 -2.1 2.2 0.7 0.7 0 0 1 TECP_NDI
272.794 14.090 9.6 7.1 0.6 0.6 0 0 1 TEG2_NDI
272.794 14.090 8.9 7.0 0.4 0.3 0 0 1 TEGU_NDI
270.895 14.175 7.1 6.8 3.3 2.1 0 0 1 TEJU_NDI
273.165 12.606 5.2 10.3 0.6 0.5 0 0 1 TELN_NDI
274.186 12.410 9.2 3.7 1.8 1.0 0 0 1 TEUS_NDI
266.878 16.778 -6.2 1.1 1.2 1.1 0 0 1 TGIG_NDI
267.704 14.882 -0.0 6.5 1.1 1.0 0 0 1 THIG_NDI
270.388 17.225 -6.0 2.2 0.8 0.8 0 0 1 TIKA_NDI
270.125 15.318 -3.9 0.0 0.9 1.8 0 0 1 TINT_NDI
266.781 15.705 -4.2 1.5 1.0 1.2 0 0 1 TNPJ_NDI
273.159 13.926 9.4 6.4 1.2 0.8 0 0 1 TONU_NDI
268.665 15.025 -4.0 2.1 4.6 2.4 0 0 1 TOTO_NDI
267.704 14.883 -1.1 5.8 0.7 0.7 0 0 1 TPCH_NDI
273.311 12.025 2.8 9.3 1.0 0.7 0 0 1 TRAN_NDI
269.13 15.348 -6.0 -2.3 3.6 1.9 0 0 1 USP0_NDI
271.516 13.380 2.4 5.7 2.5 1.4 0 0 1 USUL_NDI
268.815 14.789 -5.4 1.0 4.7 2.5 0 0 1 UVGS_NDI
271.012 13.515 4.4 7.2 1.3 1.0 0 0 1 VIEJ_NDI
295.202 17.716 11.1 13.4 0.3 0.4 0 0 1 VIKH_NDI
267.087 17.996 -7.7 0.6 0.5 0.4 0 0 1 VILL_NDI
271.695 13.396 4.9 8.2 0.9 0.7 0 0 1 VMIG_NDI
270.499 14.981 4.9 4.7 0.9 0.6 0 0 1 ZAC0_NDI
270.644 15.113 4.7 5.0 0.7 0.7 0 0 1 ZACA_NDI
270.173 14.139 3.6 8.3 4.6 2.5 0 0 1 ZAPO_NDI
