286.106 18.567060 3.74 9.33 0.47 0.36 -0.0380 0 1 CORA_ECa
284.712 9.328090 11.43 12.09 0.22 0.20 -0.0020 0 1 CORO_ECa
285.959 18.204760 6.40 10.98 0.74 0.67 0.0130 0 1 COTO_ECa
298.392 16.026660 10.73 14.91 0.38 0.30 -0.0720 0 1 CRB0_ECa
291.38 18.691910 5.35 10.15 0.26 0.27 -0.0040 0 1 CRIL_ECa
288.35 19.844650 -4.49 7.73 0.30 0.24 -0.0260 0 1 CRIS_ECa
291.063 18.416690 4.97 9.98 0.23 0.29 -0.0010 0 1 CRLR_ECa
295.416 17.756900 10.49 13.25 0.24 0.13 -0.0040 0 1 CRO1_ECa
290.956 18.768080 4.29 9.01 0.18 0.13 -0.0050 0 1 CRSE_ECa
287.487 7.932280 2.98 13.53 0.32 0.30 -0.0010 0 1 CUC1_ECa
294.717 18.307440 9.25 14.45 0.10 0.11 -0.0030 0 1 CUPR_ECa
285.577 18.561540 4.53 6.66 0.47 0.41 0.0190 0 1 DAMA_ECa
298.337 16.203150 10.76 17.21 0.15 0.12 -0.0960 0 1 DDU0_ECa
298.204 16.305290 12.78 15.83 0.42 0.35 -0.0270 0 1 DEHA_ECa
287.704 18.562390 4.55 5.43 0.18 0.15 0.0120 0 1 DELM_ECa
287.704 18.562400 4.55 5.43 0.18 0.15 0.0120 0 1 DELM_ECa
298.926 16.303830 11.01 16.38 0.12 0.13 -0.0040 0 1 DESI_ECa
287.485 19.263640 1.04 5.12 0.32 0.26 0.0160 0 1 DESS_ECa
287.366 18.456410 7.38 6.48 0.20 0.17 -0.0260 0 1 DFRT_ECa
298.235 16.288680 11.71 14.45 1.23 0.47 -0.0010 0 1 DHS0_ECa
288.3 19.551390 0.47 5.10 0.58 0.47 0.0100 0 1 DJBN_ECa
298.611 15.306220 12.89 15.60 0.12 0.13 -0.0080 0 1 DOMI_ECa
298.578 15.627360 14.25 16.38 0.33 0.39 -0.0010 0 1 DOMP_ECa
298.541 15.557460 12.73 15.53 0.25 0.19 -0.0090 0 1 DOMR_ECa
287.757 19.526230 2.00 5.84 0.44 0.39 -0.0850 0 1 DOND_ECa
290.553 19.197960 -1.51 10.84 0.66 0.54 0.0840 0 1 DOPP_ECa
288.909 19.558450 -1.74 7.56 0.60 0.48 -0.0060 0 1 DRMO_ECa
